idx,label,votes_negative,votes_neither,votes_neutral,votes_positive,FML_3_pred,FML_3_flagged,FML_3_sent,FML_3_result_mt,FME_pred,FME_flagged,FME_sent,FME_result_mt,FME_CL_flagged,FME_CL_sent,FME_CL_result_mt,BL_CL_pred,BL_CL_flagged,BL_CL_sent,BL_CL_result_mt
207850,0,4,,1,,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
209125,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207851,0,1,,2,2,0,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
209142,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207882,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209154,0,5,,,,1,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207886,0,3,,2,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209182,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207887,0,,1,3,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
209188,0,,,4,1,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
207888,0,3,,2,,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
209220,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207889,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209222,0,,1,,4,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
207905,0,,,4,1,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
209230,0,,1,4,,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
207913,0,1,,3,1,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
209248,0,2,,1,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
207914,0,2,,1,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
209253,0,2,,3,,0,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
207922,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209260,0,1,,3,1,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
207932,0,4,,1,,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
209274,0,,,2,3,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
207945,0,4,,1,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error
209307,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207961,0,2,,,3,0,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
209316,0,,,1,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
207968,0,,,1,4,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
209353,0,3,,2,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error
207979,0,3,,2,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209355,0,4,,1,,0,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
207988,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209364,0,2,,3,,0,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
207989,0,2,1,1,1,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,TRUE,TRUE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
209415,0,3,,,2,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
207997,0,3,,,2,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
209432,0,,,1,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,FALSE,FALSE,Correctable
208006,0,4,,,1,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209447,0,,,1,4,0,FALSE,FALSE,Correctable,0,FALSE,FALSE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
208012,0,3,,2,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209461,0,,,3,2,0,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
208014,0,,,1,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
209475,0,,,5,,0,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
208022,0,3,,2,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209489,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
208051,0,5,,,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
209510,0,,,4,1,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
208052,0,,1,,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
208057,0,3,,2,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206019,0,,4,,1,0,FALSE,FALSE,NA: Neither,0,TRUE,TRUE,NA: Neither,FALSE,FALSE,NA: Neither,1,TRUE,TRUE,NA: Neither
205194,0,4,1,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
204739,0,2,,2,1,0,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
202960,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205529,0,,,3,2,0,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
202973,0,,4,1,,1,TRUE,TRUE,NA: Neither,1,TRUE,TRUE,NA: Neither,FALSE,FALSE,NA: Neither,1,FALSE,FALSE,NA: Neither
206396,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
203005,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
204902,0,4,,1,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error
203010,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205350,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
203031,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
205846,0,,,3,2,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
203050,0,2,,1,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
206198,0,,,3,2,1,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
203085,0,1,,4,,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
204640,0,,,2,3,0,TRUE,TRUE,Correctable,0,FALSE,FALSE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
203094,0,1,1,1,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
204848,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
203099,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205102,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
203140,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205260,0,,,4,1,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
203155,0,4,1,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205480,0,3,2,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
203161,0,,,4,1,1,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
205706,0,1,,2,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
203196,0,,,3,2,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
205928,0,,1,2,2,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
203240,0,,,5,,1,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
206118,0,1,3,1,,0,FALSE,FALSE,NA: Neither,0,TRUE,TRUE,NA: Neither,FALSE,FALSE,NA: Neither,1,FALSE,FALSE,NA: Neither
203256,0,3,,2,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206305,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,FALSE,FALSE,Correctable
203266,0,,,4,1,0,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
202959,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
203271,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
204661,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
203274,0,,4,1,,1,TRUE,TRUE,NA: Neither,1,TRUE,TRUE,NA: Neither,FALSE,FALSE,NA: Neither,1,FALSE,FALSE,NA: Neither
204805,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
203280,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
204881,0,3,,1,1,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
203283,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205025,0,1,,4,,1,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
203301,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205127,0,1,,2,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
203305,0,3,,2,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205213,0,1,,4,,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
203327,0,2,3,,,0,TRUE,TRUE,NA: Neither,0,TRUE,TRUE,NA: Neither,FALSE,FALSE,NA: Neither,1,FALSE,FALSE,NA: Neither
205313,0,,,4,1,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
203351,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205422,0,,,4,1,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
203358,0,4,,,1,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205518,0,3,,2,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
203378,0,4,1,,,0,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205581,0,,2,1,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
203390,0,,,1,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
205820,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
203391,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
205885,0,,,3,2,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
203397,0,,1,,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
205949,0,2,,3,,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
203398,0,,,1,4,1,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
206079,0,1,,1,3,1,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
203405,0,1,1,,3,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
206181,0,2,,3,,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
203409,0,3,,2,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206272,0,3,,1,1,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
203417,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206343,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
203423,0,4,,1,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
206461,0,2,1,,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
203461,0,,,3,2,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
204636,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
203462,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
204652,0,5,,,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
203464,0,,5,,,1,TRUE,TRUE,NA: Neither,1,TRUE,TRUE,NA: Neither,TRUE,TRUE,NA: Neither,1,TRUE,TRUE,NA: Neither
204726,0,1,,3,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
203479,0,3,,2,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
204787,0,2,,3,,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
203482,0,1,,4,,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
204837,0,3,,2,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
203486,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
204855,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
203489,0,1,,3,1,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
204894,0,3,,2,,1,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
203492,0,2,,2,1,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
204991,0,3,,2,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
203499,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205051,0,2,1,1,1,1,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
203543,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205109,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
203547,0,2,,1,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
205149,0,1,,4,,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
203550,0,2,,3,,0,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
205201,0,2,2,,1,0,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
203552,0,,,3,2,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
205248,0,1,,3,1,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
203553,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205292,0,,,1,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
203564,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205335,0,1,,2,2,0,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
203567,0,1,,4,,0,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
205378,0,1,,,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
203568,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205453,0,4,1,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
203570,0,1,1,3,,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
205509,0,2,,2,1,0,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
203586,0,4,,1,,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205520,0,3,,2,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
203588,0,2,,1,2,0,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
205546,0,3,,1,1,1,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
203592,0,5,,,,0,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
205617,0,1,,2,2,0,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
